age_group,menu_seq,menu_name,topic,content_type,buyers,revenue_krw,price_amount,open_date,is_open,is_stop_selling
16-25,42327,[CRM할인] D-DAY 재회 타로: 다시 만날 수 있을까?,연애,타로,60,875850.0,18000,,false,false
16-25,17147,지원한 회사에 합격할 수 있을까?,학업직업,타로,60,615150.0,9000,2020-03-26 15:00:00+00,true,false
16-25,19918,이번 달 우리 사이 어떨까?,연애,타로,60,259650.0,9000,2022-03-02 15:00:00+00,true,false
16-25,27178,내 사주의 배우자 궁에 있는 사람은?,연애,사주,59,1183500.0,27000,2023-04-21 01:00:00+00,true,false
16-25,18146,선택타로 - A vs B,일반운세,타로,59,790200.0,9000,2020-06-10 15:00:00+00,true,false
16-25,43216,2025년 신년운세 보고서,총운,사주,59,1110600.0,37500,2024-09-04 15:00:00+00,false,true
16-25,51301,사주+타로: 임신운 심층 분석,가족자녀,타로,57,1543950.0,31500,2025-06-19 15:00:00+00,true,false
16-25,36439,"짝이 있는 그 사람, 나에게 올까?",연애,사주,56,2455950.0,49500,2023-11-28 15:00:00+00,true,false
16-25,55129,연애 끊이지 않는 관상: 도화&홍염,연애,기타,56,324900.0,7500,2025-09-03 15:00:00+00,true,false
16-25,59353,시기로 보는 연애운: 똥차 시기 & 꽃길 시기,연애,사주,56,948900.0,19500,2026-03-11 15:00:00+00,true,false
16-25,51499,[창광] 25년 하반기 운세 통합편,총운,사주,56,3144450.0,66000,2025-06-25 15:00:00+00,false,true
16-25,53974,이 3번의 기회로: 상위 N% 부자가 됩니다,재물금전,사주,55,965250.0,19500,2025-08-07 15:00:00+00,true,false
16-25,21151,(추천할인) 헤어진 연인 붙잡을 수 있을까?,연애,타로,55,204000.0,9000,,false,false
16-25,59782,"★{{시스템_생년}}★년생이면 꼭 봐야 할, 3번의 기회",일반운세,사주,55,880050.0,19500,2026-04-01 15:00:00+00,true,false
16-25,18709,"그때 그 느낌, 혹시 시그널이었을까?",연애,타로,55,324600.0,6000,2020-09-28 15:00:00+00,true,false
16-25,18643,걔네 서로 좋아할까?,연애,타로,54,466650.0,6000,,true,false
16-25,2222,ADHD 진단,기타,진단,54,12600.0,900,,true,false
16-25,18635,사주로 보는 대박 부업운,재물금전,사주,53,108450.0,4500,2020-07-22 10:30:00+00,true,false
16-25,49919,연애 무물 타로: 9카드 스프레드,연애,,53,983400.0,27900,,false,false
16-25,47737,"'OO세, 이 선택으로 운명이 바뀝니다'",일반운세,사주,52,830100.0,18000,2025-03-05 15:00:00+00,true,false
16-25,36508,내 사주에 적힌 운명의 배우자,연애,사주,52,700350.0,15000,2023-12-06 16:00:00+00,true,false
16-25,44899,임신 타로: 이번 달 우리 아기 찾아올까?,가족자녀,타로,51,1497450.0,29250,2024-11-27 15:00:00+00,true,false
16-25,56515,[창광] 26년 병오년 재물운과 문서운,재물금전,사주,51,834000.0,20250,2025-10-22 15:00:00+00,true,false
16-25,998,공황장애 진단,기타,진단,51,15900.0,900,,true,false
16-25,56185,2026년 신년운세: 궁금한 건 다 봐주는 신년 타로,총운,타로,49,842700.0,25800,2025-10-01 15:00:00+00,true,false
16-25,21173,(추천할인) 좋아하는 그 사람의 속마음은?,연애,타로,49,159600.0,9000,,false,false
16-25,18301,{{이름}}[[이의/의]] 11월 종합운,일반운세,타로,48,734700.0,12000,,true,false
16-25,19127,그 사람 스킨십 스타일: 침대에서 더 행복한 법,연애,사주,47,128250.0,9000,2021-07-15 15:00:00+00,true,false
16-25,26271,내 인생의 귀인 + 운명의 인연은? [실사판],연애,사주,47,1303050.0,39000,2023-03-20 15:00:00+00,true,false
16-25,58132,대운 풀이: 반드시 찾아올 3번의 기회,총운,사주,47,746850.0,19500,2026-01-01 15:00:00+00,true,false
16-25,29192,바람기 잡는 법: 그 사람 사주의 바람기,연애,사주,46,892200.0,21000,2023-05-30 16:00:00+00,true,false
16-25,24008,절대 놓치면 안 될 결혼 상대와 시기는?,결혼,사주,46,904200.0,21000,2022-11-02 15:00:00+00,true,false
16-25,59419,최고의 선택일까?: 결혼 궁합 진단,결혼,사주,46,761850.0,19500,2026-03-18 15:00:00+00,true,false
16-25,16450,둘 중 누구를 선택해야 할까?,연애,타로,45,430500.0,9000,2020-01-13 15:00:00+00,true,false
16-25,18637,헤어진 사람 언제 잊을 수 있을까?,연애,타로,44,181800.0,9000,2020-07-23 04:30:00+00,true,false
16-25,32788,[추천] 내 사주에 연애 상대 몇 명 있을까?_상대와 시기,연애,사주,44,704550.0,24000,,false,false
16-25,19010,👀후방주의: 스킨십 궁합 패키지,연애,사주,44,1099650.0,30000,2021-06-09 15:00:00+00,true,false
16-25,43348,[히든스킬] 내 사주에 연애 상대 몇 명 있을까?,연애,,43,782400.0,24000,,false,false
16-25,22327,내 운명 지금 어디 있을까?,연애,타로,42,607350.0,15000,2022-08-18 15:00:00+00,true,false
16-25,2262,내 연애 애착유형 분석,연애,진단,42,79200.0,4500,,true,false
16-25,16396,우리 사랑 깊어지려면?,연애,타로,41,387750.0,10500,2019-12-10 09:30:00+00,true,false
16-25,56647,2026년 커플 관계 보고서,연애,타로,41,639600.0,18000,2025-11-12 15:00:00+00,true,false
16-25,24176,그 사람과 내가 결혼할 확률은?,연애,타로,41,636000.0,16500,2022-11-14 15:00:00+00,true,false
16-25,29193,내 사주 속 최고의 겉궁합 VS 속궁합 상대는?,연애,사주,40,657150.0,21000,2023-06-01 16:00:00+00,true,false
16-25,54503,운명의 결혼 상대: 배우자 스펙·결혼 시기·만나는 법,결혼,타로,40,680850.0,25800,2025-08-21 15:00:00+00,true,false
16-25,2466,반려동물과 나의 전생 관계,연애,타로,40,22350.0,1500,,true,false
16-25,19177,이번 달엔 짝사랑 끝낼 수 있을까?,연애,타로,40,362700.0,9000,2021-08-03 15:00:00+00,true,false
16-25,43612,[추가구매] 2025 을사년 운세: 사랑과 인연,연애,사주,39,350100.0,9000,,false,true
16-25,28380,[3단계 재회 실전] 연락 그리고 타이밍,연애,타로,39,254850.0,9000,2023-06-01 15:00:00+00,true,false
16-25,16816,이름풀이 - 운명과 주의할 점,일반운세,사주,39,374850.0,10500,2020-03-11 15:00:00+00,true,false
16-25,20314,(추천할인) 그 사람과 나의 속궁합,연애,사주,39,680700.0,21000,,false,false
16-25,18659,사주로 보는 가족운,일반운세,사주,38,54450.0,3000,2020-08-12 15:00:00+00,true,false
16-25,2370,번아웃 증후군 진단,기타,진단,38,9750.0,900,,true,false
16-25,27153,세이렌이 전하는 짝사랑 조언,연애,,38,2550.0,300,2023-04-19 15:00:00+00,true,false
16-25,19984,다음 달 우리 사이 어떨까?,연애,타로,38,176100.0,9000,2022-03-09 15:00:00+00,true,false
16-25,23087,오늘의 대박 지수: 금전운 풀이,재물금전,사주,37,35250.0,1500,2022-09-21 15:00:00+00,true,false
16-25,49920,연애 무물 타로: 10카드 스프레드,연애,,37,688050.0,28950,,false,false
16-25,39332,(업셀링_판밍밍) 재회 코칭 프리패스,연애,기타,37,431400.0,12000,,false,false
16-25,28729,내 운이 트이는 동네는?(서울편),일반운세,사주,36,706350.0,24000,2023-05-25 23:25:30+00,true,false
16-25,24779,재회 타로: 우리가 헤어진 진짜 이유,연애,타로,35,581550.0,16500,2022-12-08 15:00:00+00,true,false
16-25,23153,(추천 할인) D-DAY 타로: 솔로 탈출까지 며칠 남았을까?,연애,타로,35,475500.0,16500,,false,false
16-25,20182,(추천할인) 내 인생 언제 필까? 3번의 기회,일반운세,사주,35,498300.0,18000,,false,false
16-25,2203,사주로 보는 건강운,자기탐구,사주,35,41100.0,1500,2020-09-02 15:00:00+00,true,false
16-25,26808,오늘 그 사람은 내 SNS를 염탐했을까?,연애,,35,7950.0,1500,2023-04-20 15:00:00+00,true,false
16-25,50509,[특별할인] 내 팔자에 새겨진 천년배필,연애,사주,34,517500.0,21000,,false,false
16-25,26245,(추천할인) 1년 뒤 그 사람과 무슨 사이일까?,연애,타로,34,25200.0,3600,,false,false
16-25,26258,반드시 잡아야 할 내 인생의 귀인은? [실사판],일반운세,사주,34,678150.0,21000,2023-03-14 15:00:00+00,true,false
16-25,2253,결혼 위기 극복법,결혼,타로,34,21300.0,1500,,true,false
16-25,52886,하반기 무물타로: 7카드 스프레드,기타,,33,590700.0,25800,,false,false
16-25,22564,심층 궁합: 그 사람과 사귀면 어떨까?,연애,타로,33,475950.0,15000,2022-08-21 15:00:00+00,true,false
16-25,46384,이번 달 임신 확률은?,가족자녀,타로,33,536400.0,18000,2025-01-08 15:00:00+00,true,false
16-25,52258,[특별할인] 2025 을사년 하반기 애정운,연애,사주,32,471000.0,21750,,false,true
16-25,59122,OO년 주목! 팔자가 뒤바뀌는 돈복 타이밍,재물금전,사주,32,538800.0,19500,2026-03-04 15:00:00+00,true,false
16-25,36148,입학 VS 재수 : 수능 입시 전략,일반운세,사주,32,466500.0,15000,2023-11-22 16:00:00+00,true,false
16-25,43186,[히든스킬] 그 사람 속마음 [심화],연애,타로,32,489900.0,18000,,false,false
16-25,19304,사주로 보는 내 타고난 결혼운(추천 할인),결혼,사주,32,506850.0,18000,,false,false
16-25,26182,인생 역전의 비밀: 내 사주에 주목할 운명은?,일반운세,사주,31,601500.0,27000,2023-03-09 15:00:00+00,true,false
16-25,23921,그 사람 나한테 무슨 감정이야?,연애,,30,12300.0,1500,2022-10-25 15:00:00+00,true,false
16-25,29653,시험운과 합격운,학업직업,,30,123900.0,9000,2023-06-14 15:00:00+00,true,false
26-35,55360,2026년 신년운세 보고서,총운,사주,5994,1.989918E8,37500,2025-09-03 15:00:00+00,true,false
26-35,49255,내 팔자에 새겨진 천년배필,연애,사주,5703,1.0949085E8,21000,2025-04-29 15:00:00+00,true,false
26-35,2141,그 사람의 속마음,연애,타로,5429,1.933755E7,1500,,true,false
26-35,50312,2025 을사년 하반기 애정운,연애,사주,4340,8.49318E7,21750,2025-05-21 15:00:00+00,false,true
26-35,47704,삼신할매가 점지한 내 진짜 인연 VS 가짜 인연,연애,사주,3659,6.866835E7,24000,,true,false
26-35,44273,🔋질문권 충전 (3개),기타,,3551,1722150.0,3000,,false,false
26-35,55723,2026년 솔로 탈출 시기,연애,사주,3532,7.815645E7,24000,2025-09-25 15:00:00+00,true,false
26-35,57670,2026 병오년 운세: 사랑과 인연,연애,사주,3402,5.99685E7,19500,2025-12-03 15:00:00+00,true,false
26-35,2166,그 사람과 나의 사주 궁합,연애,사주,3340,7.130355E7,21000,2021-09-07 15:00:00+00,true,false
26-35,49816,재회 사주: 헤어져도 다시 만날 필연,연애,사주,3171,7.53822E7,27000,2025-05-14 15:00:00+00,true,false
26-35,400,다시 만날 수 있을까,연애,타로,2811,6034200.0,1500,,true,false
26-35,59089,내 운명 지도: 전국편,연애,사주,2778,5.00997E7,19500,2026-02-25 15:00:00+00,true,false
26-35,51565,2025년 하반기 솔로 탈출 시기,연애,사주,2512,4.81227E7,19500,2025-07-02 15:00:00+00,false,true
26-35,50014,2025년 하반기 운세 보고서,총운,사주,2309,6.103905E7,31500,2025-05-28 15:00:00+00,false,true
26-35,27376,결혼 OX 궁합: 이 사람과 결혼해도 될까?,결혼,사주,2194,4.391085E7,21000,2023-04-26 16:00:00+00,true,false
26-35,2505,지금 날 좋아하는 사람은?,연애,타로,2163,9677400.0,1500,,true,false
26-35,52621,{{이름}}님의 3번의 결정적 결혼수💍,결혼,사주,2118,3.98919E7,24000,2025-07-16 15:00:00+00,true,false
26-35,54668,결혼 사주 즉문즉답: 시기・상대・개운・팔자,결혼,사주,2066,3.668775E7,19500,2025-08-21 15:00:00+00,true,false
26-35,28894,재회 사주: 그 사람과 다시 만날 운명일까?,연애,사주,1928,4.417155E7,27000,2023-06-01 06:39:39+00,true,false
26-35,43117,내 사주의 사랑운: 연애만? 결혼까지!,연애,사주,1918,3.19224E7,18000,2024-08-15 16:00:00+00,true,false
26-35,42952,내 사주에 쓰인 운명의 배우자,연애,사주,1821,2.82012E7,18000,2024-08-07 15:00:00+00,true,false
26-35,23878,내 운명 지금 어디 있을까?,연애,사주,1802,3.13698E7,18000,2022-10-18 15:00:00+00,true,false
26-35,49882,그 사람의 숨겨진 진짜 속마음 💟,연애,타로,1729,7345800.0,2250,2025-05-14 15:00:00+00,true,false
26-35,31435,지금 날 간절히 원하는 사람 누구일까?,연애,타로,1699,3.3366E7,18000,2023-07-20 16:00:00+00,true,false
26-35,47935,재회OX궁합: 붙잡을 운명 vs 놓아줄 인연,연애,사주,1685,3.932475E7,27000,2025-03-12 15:00:00+00,true,false
